"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O810","2019-10-09 19:00:00","161.000","110.000","0.300","26.500","0.930","996.700","","0.000","-99.000","-99.000","-99.000","32.100","","23.900",""
"C0R520","2019-10-09 19:00:00","18.000","130.000","1.600","27.200","0.830","1011.600","","1.500","-99.000","-99.000","-99.000","31.000","","24.300",""
"C0G880","2019-10-09 19:00:00","92.000","0.000","0.000","27.200","0.760","1003.000","","0.000","-99.000","-99.000","-99.000","30.700","","25.000",""
"C0X270","2019-10-09 19:00:00","33.000","0.000","0.000","26.500","0.800","1010.100","","0.000","-99.000","-99.000","-99.000","32.800","","24.200",""
"C0R260","2019-10-09 19:00:00","76.000","0.000","0.000","23.900","0.990","1005.000","","16.000","-99.000","-99.000","-99.000","29.500","","22.400",""
"C0U950","2019-10-09 19:00:00","1012.000","41.000","2.500","16.700","1.000","905.600","","1.000","-99.000","-99.000","-99.000","18.400","","16.700",""
"C0O860","2019-10-09 19:00:00","38.000","138.000","1.300","28.200","0.780","1008.200","","0.000","-99.000","-99.000","-99.000","31.600","","25.300",""
"C0S980","2019-10-09 19:00:00","901.000","4.000","1.600","19.800","1.000","914.700","","11.500","-99.000","-99.000","-99.000","22.400","","17.100",""
"C0X110","2019-10-09 19:00:00","20.000","254.000","0.900","28.800","0.700","1010.800","","0.000","-99.000","-99.000","-99.000","30.900","","26.300",""
"C0V310","2019-10-09 19:00:00","46.000","226.000","0.900","27.200","0.740","1006.900","","0.000","-99.000","-99.000","-99.000","31.700","","24.100",""
"C0G620","2019-10-09 19:00:00","110.000","310.000","1.100","26.200","0.840","1000.600","","0.000","-99.000","-99.000","-99.000","33.100","","23.700",""
"C0AD50","2019-10-09 19:00:00","84.000","79.000","5.700","24.900","0.850","1005.500","","0.000","-99.000","-99.000","-99.000","27.600","","22.800",""
"C0A9A0","2019-10-09 19:00:00","24.000","89.000","1.700","25.400","0.750","1012.700","","0.000","-99.000","-99.000","-99.000","28.200","","25.100",""
"C0O830","2019-10-09 19:00:00","127.000","114.000","0.600","25.400","0.980","999.200","","1.000","-99.000","-99.000","-99.000","32.600","","23.900",""
"C0S760","2019-10-09 19:00:00","1621.000","0.000","0.200","15.600","1.000","842.100","","0.000","-99.000","-99.000","-99.000","20.100","","12.500",""
"C0X160","2019-10-09 19:00:00","26.000","222.000","2.100","28.400","0.730","1010.200","","0.000","-99.000","-99.000","-99.000","30.900","","25.400",""
"C0C490","2019-10-09 19:00:00","157.000","67.000","1.500","25.100","0.750","996.400","","0.000","8.500","49.000","","29.600","","23.500",""
"C0F970","2019-10-09 19:00:00","145.000","25.000","1.800","27.100","0.710","995.300","","0.000","-99.000","-99.000","-99.000","30.800","","24.300",""
"C0M690","2019-10-09 19:00:00","33.000","319.000","0.700","27.100","0.780","1008.300","","0.000","-99.000","-99.000","-99.000","30.700","","25.100",""
"C0V690","2019-10-09 19:00:00","30.000","241.000","1.300","28.300","0.780","1010.600","","0.000","-99.000","-99.000","-99.000","29.600","","26.600",""
"C0Z210","2019-10-09 19:00:00","126.000","359.000","0.700","22.100","0.990","1002.700","","2.000","-99.000","-99.000","-99.000","26.400","","19.300",""
"C0U770","2019-10-09 19:00:00","5.000","343.000","2.900","22.900","0.900","1015.400","","17.000","-99.000","-99.000","-99.000","24.800","","20.600",""
"C0Z080","2019-10-09 19:00:00","298.000","0.000","0.200","21.600","0.960","982.200","","0.500","-99.000","-99.000","-99.000","26.900","","19.500",""
"C0G640","2019-10-09 19:00:00","17.000","15.000","2.700","26.600","0.780","1012.000","","0.000","-99.000","-99.000","-99.000","31.400","","23.500",""
"C0X200","2019-10-09 19:00:00","61.000","140.000","0.700","27.400","0.820","1006.000","","0.000","-99.000","-99.000","-99.000","30.700","","24.200",""
"C0U900","2019-10-09 19:00:00","63.000","213.000","0.900","23.100","0.970","1010.200","","9.000","-99.000","-99.000","-99.000","24.200","","20.300",""
"C0Z230","2019-10-09 19:00:00","31.000","333.000","1.700","24.800","0.750","1013.000","","6.500","-99.000","-99.000","-99.000","26.100","","20.800",""
"C0F9O0","2019-10-09 19:00:00","175.000","0.000","0.200","27.200","0.750","992.900","","0.000","-99.000","-99.000","-99.000","31.400","","25.100",""
"C0C540","2019-10-09 19:00:00","46.000","63.000","2.400","24.100","0.730","1009.400","","0.000","-99.000","-99.000","-99.000","29.800","","23.100",""
"C0G770","2019-10-09 19:00:00","15.000","27.000","1.500","27.800","0.770","1010.400","","0.000","-99.000","-99.000","-99.000","32.100","","25.300",""
"C0V670","2019-10-09 19:00:00","20.000","203.000","1.200","28.700","0.750","1010.800","","0.000","-99.000","-99.000","-99.000","30.700","","26.900",""
"C0A870","2019-10-09 19:00:00","685.000","84.000","6.500","-99.000","-99.000","937.000","","1.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R220","2019-10-09 19:00:00","23.000","130.000","1.400","26.800","0.950","1011.100","","0.000","-99.000","-99.000","-99.000","30.400","","23.400",""
"C0Z220","2019-10-09 19:00:00","589.000","0.000","0.100","20.300","0.990","951.100","","0.000","-99.000","-99.000","-99.000","23.900","","18.000",""
"C0D560","2019-10-09 19:00:00","147.000","67.000","0.500","25.300","0.710","997.400","","0.000","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0I380","2019-10-09 19:00:00","258.000","0.000","0.000","26.600","0.890","983.000","","0.000","-99.000","-99.000","-99.000","30.600","","23.700",""
"C0Z020","2019-10-09 19:00:00","211.000","33.000","4.600","22.100","0.990","991.000","","0.000","-99.000","-99.000","-99.000","25.300","","19.700",""
"C0Z190","2019-10-09 19:00:00","62.000","312.000","1.300","23.100","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","26.900","","22.800",""
"C0C710","2019-10-09 19:00:00","143.000","178.000","0.900","23.900","0.750","998.000","","0.000","-99.000","-99.000","-99.000","28.600","","22.600",""
"C0D360","2019-10-09 19:00:00","523.000","0.000","0.000","21.500","0.930","954.100","","0.000","-99.000","-99.000","-99.000","29.600","","19.200",""
"C0C680","2019-10-09 19:00:00","228.000","115.000","3.900","23.100","0.760","987.300","","6.000","-99.000","-99.000","-99.000","26.100","","21.500",""
"C0X140","2019-10-09 19:00:00","17.000","278.000","0.500","28.900","0.720","1010.500","","0.000","-99.000","-99.000","-99.000","32.300","","26.600",""
"C0V710","2019-10-09 19:00:00","34.000","225.000","2.000","28.200","0.740","1009.300","","0.000","-99.000","-99.000","-99.000","30.500","","26.200",""
"C0G840","2019-10-09 19:00:00","32.000","2.000","0.300","26.400","0.830","1006.700","","0.000","-99.000","-99.000","-99.000","32.200","","24.700",""
"C0S890","2019-10-09 19:00:00","238.000","6.000","2.200","23.700","0.880","991.000","","0.000","-99.000","-99.000","-99.000","27.200","","20.700",""
"C0T820","2019-10-09 19:00:00","550.000","0.000","0.000","21.400","0.830","957.500","","0.000","-99.000","-99.000","-99.000","27.300","","18.800",""
"C0F9I0","2019-10-09 19:00:00","194.000","15.000","2.700","25.500","0.770","990.600","","0.000","-99.000","-99.000","-99.000","30.000","","24.000",""
"C0C650","2019-10-09 19:00:00","208.000","40.000","2.600","23.000","0.800","990.400","","0.000","8.200","50.000","","26.500","","22.300",""
"C0R600","2019-10-09 19:00:00","766.000","46.000","1.000","21.900","0.920","929.000","","0.500","-99.000","-99.000","-99.000","25.200","","21.500",""
"C0Z320","2019-10-09 19:00:00","646.000","0.000","0.000","19.800","1.000","943.700","","0.000","-99.000","-99.000","-99.000","25.500","","16.100",""
"C0V210","2019-10-09 19:00:00","734.000","210.000","1.900","22.800","0.840","933.400","","0.000","-99.000","-99.000","-99.000","29.200","","17.100",""
"C0K240","2019-10-09 19:00:00","1132.000","344.000","0.800","19.500","0.990","893.300","","0.000","-99.000","-99.000","-99.000","26.000","","18.900",""
"C0M520","2019-10-09 19:00:00","15.000","355.000","1.300","26.900","0.790","1010.700","","0.000","-99.000","-99.000","-99.000","30.900","","25.300",""
"C0A530","2019-10-09 19:00:00","300.000","71.000","1.000","21.500","0.990","981.700","","4.500","-99.000","-99.000","-99.000","25.500","","21.200",""
"C0E820","2019-10-09 19:00:00","220.000","191.000","0.300","23.800","0.850","988.500","","0.000","-99.000","-99.000","-99.000","29.700","","21.600",""
"C0K450","2019-10-09 19:00:00","35.000","335.000","0.800","27.200","0.730","1008.100","","0.000","-99.000","-99.000","-99.000","31.000","","24.900",""
"C0G760","2019-10-09 19:00:00","53.000","287.000","0.400","26.800","0.990","1008.800","","0.000","-99.000","-99.000","-99.000","31.600","","24.700",""
"CM0120","2019-10-09 19:00:00","4.000","39.000","4.700","27.200","0.740","1012.300","","0.000","-99.000","-99.000","-99.000","29.600","","25.100",""
"C0Z290","2019-10-09 19:00:00","946.000","4.000","0.400","18.500","0.990","911.800","","0.000","-99.000","-99.000","-99.000","21.800","","16.500",""
"C0V680","2019-10-09 19:00:00","40.000","227.000","1.200","28.300","0.710","1008.600","","0.000","-99.000","-99.000","-99.000","30.700","","25.100",""
"C0F9U0","2019-10-09 19:00:00","74.000","41.000","1.600","28.500","0.670","1004.200","","0.000","-99.000","-99.000","-99.000","31.800","","26.500",""
"C0AI10","2019-10-09 19:00:00","76.000","228.000","0.300","24.000","0.840","1006.200","","0.000","-99.000","-99.000","-99.000","26.800","","22.000",""
"C0V530","2019-10-09 19:00:00","34.000","220.000","1.300","27.800","0.810","1008.900","","0.000","-99.000","-99.000","-99.000","31.500","","25.600",""
"C0R550","2019-10-09 19:00:00","38.000","92.000","1.800","25.900","0.930","1009.800","","35.500","-99.000","-99.000","-99.000","31.200","","22.800",""
"C0F9L0","2019-10-09 19:00:00","253.000","44.000","1.500","25.900","0.780","984.000","","0.000","-99.000","-99.000","-99.000","30.100","","23.700",""
"C0A950","2019-10-09 19:00:00","60.000","64.000","6.100","25.100","0.720","1009.000","","0.000","-99.000","-99.000","-99.000","26.000","","25.100",""
"C0R160","2019-10-09 19:00:00","45.000","182.000","2.100","27.100","0.990","1007.500","","0.000","-99.000","-99.000","-99.000","30.600","","23.400",""
"C0F9S0","2019-10-09 19:00:00","43.000","354.000","3.200","28.100","0.670","1007.700","","0.000","-99.000","-99.000","-99.000","31.900","","26.100",""
"C0M820","2019-10-09 19:00:00","980.000","233.000","1.300","21.300","0.830","907.100","","0.000","-99.000","-99.000","-99.000","24.900","","18.700",""
"C0G870","2019-10-09 19:00:00","12.000","22.000","1.900","27.100","0.790","1012.100","","0.000","-99.000","-99.000","-99.000","30.900","","23.600",""
"C0R530","2019-10-09 19:00:00","16.000","113.000","2.000","26.300","0.760","1011.400","","2.000","-99.000","-99.000","-99.000","28.200","","23.800",""
"C0O840","2019-10-09 19:00:00","134.000","0.000","0.100","26.700","0.940","-99.000","","0.000","-99.000","-99.000","-99.000","30.100","","24.500",""
"C0A890","2019-10-09 19:00:00","40.000","0.000","0.000","23.400","0.910","1010.600","","0.500","-99.000","-99.000","-99.000","27.700","","23.400",""
"C0A660","2019-10-09 19:00:00","97.000","0.000","0.000","22.900","0.850","1004.000","","0.000","-99.000","-99.000","-99.000","26.100","","22.900",""
"C0T9H0","2019-10-09 19:00:00","725.000","30.000","3.600","19.100","0.990","935.900","","4.000","-99.000","-99.000","-99.000","22.800","","18.200",""
"C0O980","2019-10-09 19:00:00","18.000","262.000","0.700","27.300","0.780","1011.800","","0.000","-99.000","-99.000","-99.000","32.800","","24.500",""
"C0T9I0","2019-10-09 19:00:00","152.000","0.000","0.000","22.100","0.940","999.700","","3.500","-99.000","-99.000","-99.000","27.400","","20.700",""
"C0V760","2019-10-09 19:00:00","30.000","245.000","0.600","28.300","0.790","1010.500","","0.000","-99.000","-99.000","-99.000","31.800","","25.700",""
"C0AG90","2019-10-09 19:00:00","25.000","67.000","0.700","25.700","0.740","1012.900","","3.000","-99.000","-99.000","-99.000","28.800","","23.700",""
"C0R570","2019-10-09 19:00:00","37.000","43.000","1.400","27.500","0.750","1008.200","","0.000","-99.000","-99.000","-99.000","31.300","","25.000",""
"C0O900","2019-10-09 19:00:00","9.000","0.000","0.000","28.200","0.740","1012.000","","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0AD00","2019-10-09 19:00:00","86.000","73.000","0.800","24.600","0.790","1005.900","","0.000","-99.000","-99.000","-99.000","27.600","","24.600",""
"C0V700","2019-10-09 19:00:00","24.000","241.000","2.000","28.200","0.720","1009.700","","0.000","-99.000","-99.000","-99.000","30.500","","26.600",""
"C0X080","2019-10-09 19:00:00","2.000","341.000","0.400","27.300","0.830","1012.600","","0.000","-99.000","-99.000","-99.000","32.700","","25.500",""
"C0I480","2019-10-09 19:00:00","2165.000","0.000","0.000","13.900","0.980","791.100","","0.500","-99.000","-99.000","-99.000","18.500","","9.000",""
"C0A860","2019-10-09 19:00:00","362.000","34.000","2.400","21.000","0.940","974.600","","0.000","-99.000","-99.000","-99.000","24.300","","20.900",""
"C0U940","2019-10-09 19:00:00","25.000","257.000","1.100","22.600","0.980","1014.300","","15.500","-99.000","-99.000","-99.000","24.500","","20.100",""
"C0S970","2019-10-09 19:00:00","19.000","77.000","8.000","26.400","0.870","1012.100","","0.000","-99.000","-99.000","-99.000","28.400","","24.500",""
"C0V260","2019-10-09 19:00:00","126.000","54.000","0.300","27.100","0.790","999.300","","0.000","-99.000","-99.000","-99.000","33.200","","23.700",""
"C0H990","2019-10-09 19:00:00","3076.000","25.000","0.400","8.000","0.970","708.600","","0.000","-99.000","-99.000","-99.000","15.500","","7.400",""
"C0F9K0","2019-10-09 19:00:00","30.000","23.000","2.500","26.400","0.710","1007.900","","0.000","-99.000","-99.000","-99.000","29.700","","23.200",""
"C0AH90","2019-10-09 19:00:00","660.000","0.000","0.000","19.400","0.990","944.900","","20.000","-99.000","-99.000","-99.000","20.400","","18.100",""
"C0W150","2019-10-09 19:00:00","42.000","82.000","3.100","26.300","0.710","1010.600","","0.000","30.300","82.000","","30.200","","25.400",""
"C0F000","2019-10-09 19:00:00","273.000","19.000","1.900","25.300","0.950","980.500","","0.000","-99.000","-99.000","-99.000","29.700","","23.200",""
"C0K410","2019-10-09 19:00:00","20.000","335.000","0.400","27.000","0.810","1009.600","","0.000","-99.000","-99.000","-99.000","30.800","","24.800",""
